"","seed","type","age_death","id","seed"
"2541",318,"Joint Man/Woman",78,570,318
"2542",892,"Joint Man/Woman",98,420,892
"2543",220,"Joint Man/Woman",94,562,220
"2544",594,"Joint Man/Woman",84,251,594
"2545",1002,"Joint Man/Woman",92,656,1002
"2546",218,"Joint Man/Woman",90,300,218
"2547",377,"Joint Man/Woman",90,109,377
"2548",535,"Joint Man/Woman",87,934,535
"2549",589,"Joint Man/Woman",102,118,589
"2550",866,"Joint Man/Woman",82,401,866
"2551",881,"Joint Man/Woman",92,669,881
"2552",811,"Joint Man/Woman",103,372,811
"2553",1080,"Joint Man/Woman",95,603,1080
"2554",895,"Joint Man/Woman",97,232,895
"2555",920,"Joint Man/Woman",90,120,920
"2556",286,"Joint Man/Woman",91,391,286
"2557",1030,"Joint Man/Woman",86,466,1030
"2558",308,"Joint Man/Woman",91,398,308
"2559",668,"Joint Man/Woman",87,487,668
"2560",824,"Joint Man/Woman",96,123,824
"2561",920,"Joint Man/Woman",92,344,920
"2562",868,"Joint Man/Woman",98,424,868
"2563",543,"Joint Man/Woman",85,906,543
"2564",1102,"Joint Man/Woman",89,664,1102
"2565",505,"Joint Man/Woman",90,291,505
"2566",676,"Joint Man/Woman",95,762,676
"2567",1106,"Joint Man/Woman",82,901,1106
"2568",577,"Joint Man/Woman",86,261,577
"2569",270,"Joint Man/Woman",95,463,270
"2570",653,"Joint Man/Woman",94,116,653
"2571",345,"Joint Man/Woman",82,228,345
"2572",783,"Joint Man/Woman",86,187,783
"2573",272,"Joint Man/Woman",95,384,272
"2574",1017,"Joint Man/Woman",95,941,1017
"2575",666,"Joint Man/Woman",87,414,666
"2576",599,"Joint Man/Woman",93,623,599
"2577",1031,"Joint Man/Woman",95,509,1031
"2578",706,"Joint Man/Woman",90,685,706
"2579",857,"Joint Man/Woman",85,381,857
"2580",305,"Joint Man/Woman",85,502,305
"2581",366,"Joint Man/Woman",77,783,366
"2582",148,"Joint Man/Woman",84,674,148
"2583",965,"Joint Man/Woman",94,77,965
"2584",228,"Joint Man/Woman",88,244,228
"2585",936,"Joint Man/Woman",92,33,936
"2586",494,"Joint Man/Woman",75,127,494
"2587",999,"Joint Man/Woman",92,509,999
"2588",392,"Joint Man/Woman",80,939,392
"2589",143,"Joint Man/Woman",81,343,143
"2590",1011,"Joint Man/Woman",85,860,1011
"2591",949,"Joint Man/Woman",88,471,949
"2592",267,"Joint Man/Woman",99,15,267
"2593",589,"Joint Man/Woman",88,130,589
"2594",1100,"Joint Man/Woman",100,138,1100
"2595",205,"Joint Man/Woman",87,411,205
"2596",882,"Joint Man/Woman",87,97,882
"2597",927,"Joint Man/Woman",93,901,927
"2598",503,"Joint Man/Woman",83,143,503
"2599",774,"Joint Man/Woman",89,384,774
"2600",1093,"Joint Man/Woman",89,203,1093
"2601",927,"Joint Man/Woman",93,666,927
"2602",519,"Joint Man/Woman",96,68,519
"2603",587,"Joint Man/Woman",96,684,587
"2604",808,"Joint Man/Woman",88,896,808
"2605",597,"Joint Man/Woman",95,863,597
"2606",256,"Joint Man/Woman",84,509,256
"2607",674,"Joint Man/Woman",99,760,674
"2608",160,"Joint Man/Woman",92,544,160
"2609",830,"Joint Man/Woman",79,473,830
"2610",473,"Joint Man/Woman",96,848,473
"2611",1066,"Joint Man/Woman",93,920,1066
"2612",794,"Joint Man/Woman",80,251,794
"2613",705,"Joint Man/Woman",86,804,705
"2614",480,"Joint Man/Woman",95,900,480
"2615",753,"Joint Man/Woman",95,1000,753
"2616",307,"Joint Man/Woman",99,390,307
"2617",1028,"Joint Man/Woman",82,684,1028
"2618",292,"Joint Man/Woman",81,167,292
"2619",419,"Joint Man/Woman",83,860,419
"2620",981,"Joint Man/Woman",87,88,981
"2621",839,"Joint Man/Woman",92,84,839
"2622",548,"Joint Man/Woman",94,153,548
"2623",356,"Joint Man/Woman",78,468,356
"2624",590,"Joint Man/Woman",89,866,590
"2625",542,"Joint Man/Woman",88,427,542
"2626",379,"Joint Man/Woman",95,353,379
"2627",557,"Joint Man/Woman",71,875,557
"2628",172,"Joint Man/Woman",95,295,172
"2629",777,"Joint Man/Woman",90,920,777
"2630",343,"Joint Man/Woman",97,784,343
"2631",732,"Joint Man/Woman",90,3,732
"2632",1110,"Joint Man/Woman",90,610,1110
"2633",342,"Joint Man/Woman",91,725,342
"2634",488,"Joint Man/Woman",90,104,488
"2635",336,"Joint Man/Woman",93,531,336
"2636",637,"Joint Man/Woman",91,427,637
"2637",940,"Joint Man/Woman",98,283,940
"2638",284,"Joint Man/Woman",76,856,284
"2639",146,"Joint Man/Woman",86,888,146
"2640",613,"Joint Man/Woman",84,852,613
"2641",488,"Joint Man/Woman",90,904,488
"2642",552,"Joint Man/Woman",77,243,552
"2643",453,"Joint Man/Woman",77,84,453
"2644",466,"Joint Man/Woman",85,737,466
"2645",653,"Joint Man/Woman",95,387,653
"2646",513,"Joint Man/Woman",97,54,513
"2647",463,"Joint Man/Woman",91,529,463
"2648",516,"Joint Man/Woman",94,853,516
"2649",137,"Joint Man/Woman",92,714,137
"2650",326,"Joint Man/Woman",82,692,326
"2651",415,"Joint Man/Woman",88,973,415
"2652",574,"Joint Man/Woman",99,755,574
"2653",985,"Joint Man/Woman",91,809,985
"2654",548,"Joint Man/Woman",101,873,548
"2655",273,"Joint Man/Woman",92,88,273
"2656",872,"Joint Man/Woman",82,489,872
"2657",1096,"Joint Man/Woman",98,980,1096
"2658",880,"Joint Man/Woman",98,669,880
"2659",232,"Joint Man/Woman",89,534,232
"2660",764,"Joint Man/Woman",101,906,764
"2661",756,"Joint Man/Woman",94,309,756
"2662",638,"Joint Man/Woman",92,755,638
"2663",261,"Joint Man/Woman",93,295,261
"2664",804,"Joint Man/Woman",92,404,804
"2665",296,"Joint Man/Woman",100,983,296
"2666",1061,"Joint Man/Woman",92,305,1061
"2667",188,"Joint Man/Woman",96,901,188
"2668",951,"Joint Man/Woman",92,674,951
"2669",251,"Joint Man/Woman",91,497,251
"2670",237,"Joint Man/Woman",78,79,237
"2671",403,"Joint Man/Woman",90,358,403
"2672",544,"Joint Man/Woman",96,99,544
"2673",409,"Joint Man/Woman",94,519,409
"2674",619,"Joint Man/Woman",99,254,619
"2675",1100,"Joint Man/Woman",92,762,1100
"2676",465,"Joint Man/Woman",91,806,465
"2677",421,"Joint Man/Woman",106,272,421
"2678",195,"Joint Man/Woman",89,772,195
"2679",985,"Joint Man/Woman",85,390,985
"2680",181,"Joint Man/Woman",76,581,181
"2681",872,"Joint Man/Woman",95,929,872
"2682",429,"Joint Man/Woman",97,917,429
"2683",544,"Joint Man/Woman",82,922,544
"2684",520,"Joint Man/Woman",86,819,520
"2685",1056,"Joint Man/Woman",93,51,1056
"2686",312,"Joint Man/Woman",82,135,312
"2687",930,"Joint Man/Woman",94,871,930
"2688",932,"Joint Man/Woman",89,180,932
"2689",597,"Joint Man/Woman",85,207,597
"2690",164,"Joint Man/Woman",92,409,164
"2691",791,"Joint Man/Woman",98,6,791
"2692",699,"Joint Man/Woman",83,752,699
"2693",797,"Joint Man/Woman",90,787,797
"2694",669,"Joint Man/Woman",100,879,669
"2695",585,"Joint Man/Woman",94,706,585
"2696",713,"Joint Man/Woman",74,250,713
"2697",204,"Joint Man/Woman",93,464,204
"2698",655,"Joint Man/Woman",90,71,655
"2699",762,"Joint Man/Woman",90,228,762
"2700",130,"Joint Man/Woman",83,847,130
"2701",511,"Joint Man/Woman",88,913,511
"2702",164,"Joint Man/Woman",101,223,164
"2703",242,"Joint Man/Woman",93,357,242
"2704",445,"Joint Man/Woman",95,325,445
"2705",958,"Joint Man/Woman",77,596,958
"2706",1068,"Joint Man/Woman",87,276,1068
"2707",367,"Joint Man/Woman",100,614,367
"2708",354,"Joint Man/Woman",93,397,354
"2709",987,"Joint Man/Woman",89,929,987
"2710",557,"Joint Man/Woman",107,234,557
"2711",739,"Joint Man/Woman",88,313,739
"2712",635,"Joint Man/Woman",89,750,635
"2713",598,"Joint Man/Woman",97,140,598
"2714",656,"Joint Man/Woman",69,882,656
"2715",624,"Joint Man/Woman",95,299,624
"2716",143,"Joint Man/Woman",92,621,143
"2717",275,"Joint Man/Woman",78,552,275
"2718",884,"Joint Man/Woman",97,744,884
"2719",799,"Joint Man/Woman",103,354,799
"2720",827,"Joint Man/Woman",82,230,827
"2721",202,"Joint Man/Woman",94,992,202
"2722",862,"Joint Man/Woman",88,706,862
"2723",204,"Joint Man/Woman",93,7,204
"2724",910,"Joint Man/Woman",97,519,910
"2725",602,"Joint Man/Woman",97,674,602
"2726",755,"Joint Man/Woman",89,98,755
"2727",979,"Joint Man/Woman",96,776,979
"2728",1050,"Joint Man/Woman",97,915,1050
"2729",562,"Joint Man/Woman",91,878,562
"2730",328,"Joint Man/Woman",82,308,328
"2731",776,"Joint Man/Woman",94,304,776
"2732",537,"Joint Man/Woman",88,895,537
"2733",156,"Joint Man/Woman",83,890,156
"2734",408,"Joint Man/Woman",79,156,408
"2735",1084,"Joint Man/Woman",101,509,1084
"2736",326,"Joint Man/Woman",85,529,326
"2737",977,"Joint Man/Woman",82,44,977
"2738",606,"Joint Man/Woman",68,631,606
"2739",1103,"Joint Man/Woman",95,875,1103
"2740",1091,"Joint Man/Woman",97,34,1091
"2741",1001,"Joint Man/Woman",77,120,1001
"2742",830,"Joint Man/Woman",81,130,830
"2743",951,"Joint Man/Woman",96,677,951
"2744",176,"Joint Man/Woman",94,822,176
"2745",443,"Joint Man/Woman",94,676,443
"2746",445,"Joint Man/Woman",97,976,445
"2747",632,"Joint Man/Woman",90,161,632
"2748",658,"Joint Man/Woman",88,600,658
"2749",655,"Joint Man/Woman",74,743,655
"2750",648,"Joint Man/Woman",92,70,648
"2751",487,"Joint Man/Woman",99,931,487
"2752",1090,"Joint Man/Woman",88,477,1090
"2753",1021,"Joint Man/Woman",89,384,1021
"2754",916,"Joint Man/Woman",79,878,916
"2755",682,"Joint Man/Woman",86,239,682
"2756",881,"Joint Man/Woman",75,11,881
"2757",188,"Joint Man/Woman",91,100,188
"2758",146,"Joint Man/Woman",88,157,146
"2759",785,"Joint Man/Woman",80,958,785
"2760",934,"Joint Man/Woman",84,596,934
"2761",652,"Joint Man/Woman",92,759,652
"2762",821,"Joint Man/Woman",96,428,821
"2763",828,"Joint Man/Woman",95,285,828
"2764",922,"Joint Man/Woman",97,114,922
"2765",261,"Joint Man/Woman",89,965,261
"2766",206,"Joint Man/Woman",89,210,206
"2767",880,"Joint Man/Woman",88,730,880
"2768",906,"Joint Man/Woman",100,576,906
"2769",659,"Joint Man/Woman",93,556,659
"2770",191,"Joint Man/Woman",89,256,191
"2771",205,"Joint Man/Woman",104,492,205
"2772",231,"Joint Man/Woman",96,449,231
"2773",547,"Joint Man/Woman",97,44,547
"2774",489,"Joint Man/Woman",83,526,489
"2775",1112,"Joint Man/Woman",88,157,1112
"2776",659,"Joint Man/Woman",85,6,659
"2777",371,"Joint Man/Woman",97,646,371
"2778",205,"Joint Man/Woman",89,313,205
"2779",544,"Joint Man/Woman",90,668,544
"2780",167,"Joint Man/Woman",69,768,167
"2781",539,"Joint Man/Woman",91,264,539
"2782",1085,"Joint Man/Woman",90,352,1085
"2783",292,"Joint Man/Woman",89,569,292
"2784",550,"Joint Man/Woman",92,143,550
"2785",517,"Joint Man/Woman",94,956,517
"2786",531,"Joint Man/Woman",88,122,531
"2787",559,"Joint Man/Woman",82,66,559
"2788",205,"Joint Man/Woman",89,302,205
"2789",566,"Joint Man/Woman",91,689,566
"2790",230,"Joint Man/Woman",87,571,230
"2791",419,"Joint Man/Woman",87,945,419
"2792",745,"Joint Man/Woman",84,698,745
"2793",332,"Joint Man/Woman",88,724,332
"2794",1089,"Joint Man/Woman",79,483,1089
"2795",985,"Joint Man/Woman",90,554,985
"2796",800,"Joint Man/Woman",91,496,800
"2797",1092,"Joint Man/Woman",80,432,1092
"2798",268,"Joint Man/Woman",82,920,268
"2799",303,"Joint Man/Woman",92,582,303
"2800",289,"Joint Man/Woman",93,761,289
"2801",850,"Joint Man/Woman",85,55,850
"2802",1016,"Joint Man/Woman",87,794,1016
"2803",886,"Joint Man/Woman",92,191,886
"2804",439,"Joint Man/Woman",76,632,439
"2805",228,"Joint Man/Woman",99,138,228
"2806",495,"Joint Man/Woman",89,503,495
"2807",828,"Joint Man/Woman",96,110,828
"2808",381,"Joint Man/Woman",95,69,381
"2809",230,"Joint Man/Woman",98,913,230
"2810",863,"Joint Man/Woman",102,213,863
"2811",781,"Joint Man/Woman",89,587,781
"2812",547,"Joint Man/Woman",97,916,547
"2813",441,"Joint Man/Woman",81,404,441
"2814",229,"Joint Man/Woman",85,337,229
"2815",902,"Joint Man/Woman",78,43,902
"2816",717,"Joint Man/Woman",87,561,717
"2817",768,"Joint Man/Woman",94,178,768
"2818",236,"Joint Man/Woman",95,596,236
"2819",908,"Joint Man/Woman",97,93,908
"2820",363,"Joint Man/Woman",88,856,363
"2821",405,"Joint Man/Woman",88,469,405
"2822",828,"Joint Man/Woman",76,312,828
"2823",465,"Joint Man/Woman",96,90,465
"2824",464,"Joint Man/Woman",88,620,464
"2825",971,"Joint Man/Woman",93,717,971
"2826",1083,"Joint Man/Woman",96,950,1083
"2827",292,"Joint Man/Woman",88,755,292
"2828",747,"Joint Man/Woman",93,437,747
"2829",705,"Joint Man/Woman",84,319,705
"2830",382,"Joint Man/Woman",93,970,382
"2831",668,"Joint Man/Woman",95,787,668
"2832",747,"Joint Man/Woman",85,932,747
"2833",981,"Joint Man/Woman",81,764,981
"2834",251,"Joint Man/Woman",88,867,251
"2835",439,"Joint Man/Woman",85,734,439
"2836",651,"Joint Man/Woman",90,917,651
"2837",147,"Joint Man/Woman",95,168,147
"2838",630,"Joint Man/Woman",97,915,630
"2839",159,"Joint Man/Woman",84,175,159
"2840",664,"Joint Man/Woman",92,20,664
"2841",1025,"Joint Man/Woman",83,988,1025
"2842",629,"Joint Man/Woman",93,624,629
"2843",504,"Joint Man/Woman",97,920,504
"2844",414,"Joint Man/Woman",91,538,414
"2845",1097,"Joint Man/Woman",96,137,1097
"2846",290,"Joint Man/Woman",81,147,290
"2847",756,"Joint Man/Woman",94,909,756
"2848",333,"Joint Man/Woman",82,820,333
"2849",247,"Joint Man/Woman",95,957,247
"2850",154,"Joint Man/Woman",82,760,154
"2851",308,"Joint Man/Woman",89,777,308
"2852",1040,"Joint Man/Woman",85,491,1040
"2853",988,"Joint Man/Woman",88,327,988
"2854",259,"Joint Man/Woman",94,922,259
"2855",492,"Joint Man/Woman",82,729,492
"2856",730,"Joint Man/Woman",95,436,730
"2857",1034,"Joint Man/Woman",95,890,1034
"2858",347,"Joint Man/Woman",91,740,347
"2859",262,"Joint Man/Woman",80,90,262
"2860",847,"Joint Man/Woman",86,495,847
"2861",700,"Joint Man/Woman",84,343,700
"2862",832,"Joint Man/Woman",87,705,832
"2863",911,"Joint Man/Woman",90,784,911
"2864",462,"Joint Man/Woman",97,216,462
"2865",1099,"Joint Man/Woman",81,980,1099
"2866",343,"Joint Man/Woman",86,206,343
"2867",749,"Joint Man/Woman",94,383,749
"2868",125,"Joint Man/Woman",91,396,125
"2869",721,"Joint Man/Woman",97,26,721
"2870",616,"Joint Man/Woman",101,951,616
"2871",856,"Joint Man/Woman",83,39,856
"2872",1056,"Joint Man/Woman",87,284,1056
"2873",264,"Joint Man/Woman",82,156,264
"2874",135,"Joint Man/Woman",85,859,135
"2875",843,"Joint Man/Woman",89,489,843
"2876",566,"Joint Man/Woman",96,937,566
"2877",802,"Joint Man/Woman",88,257,802
"2878",232,"Joint Man/Woman",91,79,232
"2879",611,"Joint Man/Woman",89,89,611
"2880",1098,"Joint Man/Woman",80,670,1098
"2881",335,"Joint Man/Woman",82,234,335
"2882",499,"Joint Man/Woman",84,689,499
"2883",335,"Joint Man/Woman",97,323,335
"2884",1071,"Joint Man/Woman",88,237,1071
"2885",587,"Joint Man/Woman",94,192,587
"2886",712,"Joint Man/Woman",89,499,712
"2887",883,"Joint Man/Woman",86,848,883
"2888",448,"Joint Man/Woman",72,630,448
"2889",552,"Joint Man/Woman",89,196,552
"2890",181,"Joint Man/Woman",93,107,181
"2891",519,"Joint Man/Woman",95,197,519
"2892",924,"Joint Man/Woman",83,935,924
"2893",1023,"Joint Man/Woman",91,939,1023
"2894",576,"Joint Man/Woman",90,240,576
"2895",302,"Joint Man/Woman",86,738,302
"2896",237,"Joint Man/Woman",94,998,237
"2897",390,"Joint Man/Woman",97,103,390
"2898",546,"Joint Man/Woman",87,963,546
"2899",489,"Joint Man/Woman",97,708,489
"2900",451,"Joint Man/Woman",81,296,451
"2901",135,"Joint Man/Woman",104,432,135
"2902",877,"Joint Man/Woman",94,519,877
"2903",513,"Joint Man/Woman",93,268,513
"2904",413,"Joint Man/Woman",95,424,413
"2905",333,"Joint Man/Woman",87,490,333
"2906",635,"Joint Man/Woman",91,881,635
"2907",867,"Joint Man/Woman",93,251,867
"2908",479,"Joint Man/Woman",88,848,479
"2909",488,"Joint Man/Woman",83,803,488
"2910",687,"Joint Man/Woman",85,619,687
"2911",1000,"Joint Man/Woman",83,7,1000
"2912",158,"Joint Man/Woman",91,126,158
"2913",181,"Joint Man/Woman",82,15,181
"2914",871,"Joint Man/Woman",88,932,871
"2915",312,"Joint Man/Woman",92,139,312
"2916",678,"Joint Man/Woman",90,129,678
"2917",138,"Joint Man/Woman",73,700,138
"2918",589,"Joint Man/Woman",86,818,589
"2919",171,"Joint Man/Woman",91,144,171
"2920",1097,"Joint Man/Woman",91,990,1097
"2921",155,"Joint Man/Woman",71,562,155
"2922",646,"Joint Man/Woman",85,746,646
"2923",859,"Joint Man/Woman",94,458,859
"2924",585,"Joint Man/Woman",92,135,585
"2925",354,"Joint Man/Woman",92,754,354
"2926",705,"Joint Man/Woman",94,488,705
"2927",537,"Joint Man/Woman",78,540,537
"2928",437,"Joint Man/Woman",85,217,437
"2929",272,"Joint Man/Woman",80,47,272
"2930",890,"Joint Man/Woman",87,342,890
"2931",398,"Joint Man/Woman",77,20,398
"2932",257,"Joint Man/Woman",97,839,257
"2933",903,"Joint Man/Woman",88,287,903
"2934",823,"Joint Man/Woman",95,922,823
"2935",409,"Joint Man/Woman",82,904,409
"2936",280,"Joint Man/Woman",71,947,280
"2937",427,"Joint Man/Woman",77,703,427
"2938",751,"Joint Man/Woman",97,899,751
"2939",1112,"Joint Man/Woman",76,269,1112
"2940",600,"Joint Man/Woman",85,455,600
"2941",291,"Joint Man/Woman",95,735,291
"2942",804,"Joint Man/Woman",92,298,804
"2943",878,"Joint Man/Woman",92,593,878
"2944",327,"Joint Man/Woman",102,86,327
"2945",400,"Joint Man/Woman",79,159,400
"2946",239,"Joint Man/Woman",98,701,239
"2947",354,"Joint Man/Woman",84,53,354
"2948",971,"Joint Man/Woman",87,363,971
"2949",803,"Joint Man/Woman",85,78,803
"2950",210,"Joint Man/Woman",92,286,210
"2951",767,"Joint Man/Woman",91,938,767
"2952",1066,"Joint Man/Woman",83,798,1066
"2953",451,"Joint Man/Woman",97,960,451
"2954",524,"Joint Man/Woman",96,646,524
"2955",809,"Joint Man/Woman",97,959,809
"2956",1013,"Joint Man/Woman",100,554,1013
"2957",1087,"Joint Man/Woman",92,76,1087
"2958",411,"Joint Man/Woman",87,121,411
"2959",595,"Joint Man/Woman",93,549,595
"2960",168,"Joint Man/Woman",70,205,168
"2961",716,"Joint Man/Woman",74,792,716
"2962",319,"Joint Man/Woman",93,511,319
"2963",1033,"Joint Man/Woman",85,344,1033
"2964",221,"Joint Man/Woman",83,526,221
"2965",549,"Joint Man/Woman",90,564,549
"2966",246,"Joint Man/Woman",106,384,246
"2967",352,"Joint Man/Woman",90,127,352
"2968",585,"Joint Man/Woman",97,649,585
"2969",552,"Joint Man/Woman",70,524,552
"2970",557,"Joint Man/Woman",94,725,557
"2971",959,"Joint Man/Woman",83,993,959
"2972",450,"Joint Man/Woman",96,504,450
"2973",516,"Joint Man/Woman",87,603,516
"2974",625,"Joint Man/Woman",104,167,625
"2975",989,"Joint Man/Woman",91,200,989
"2976",529,"Joint Man/Woman",99,794,529
"2977",790,"Joint Man/Woman",95,179,790
"2978",371,"Joint Man/Woman",100,679,371
"2979",660,"Joint Man/Woman",89,644,660
"2980",1047,"Joint Man/Woman",92,878,1047
"2981",730,"Joint Man/Woman",92,959,730
"2982",237,"Joint Man/Woman",86,340,237
"2983",368,"Joint Man/Woman",100,665,368
"2984",842,"Joint Man/Woman",84,721,842
"2985",555,"Joint Man/Woman",96,90,555
"2986",619,"Joint Man/Woman",91,655,619
"2987",724,"Joint Man/Woman",85,615,724
"2988",781,"Joint Man/Woman",90,839,781
"2989",169,"Joint Man/Woman",82,834,169
"2990",1038,"Joint Man/Woman",87,668,1038
"2991",833,"Joint Man/Woman",89,419,833
"2992",548,"Joint Man/Woman",91,53,548
"2993",248,"Joint Man/Woman",97,555,248
"2994",490,"Joint Man/Woman",93,11,490
"2995",147,"Joint Man/Woman",101,48,147
"2996",376,"Joint Man/Woman",91,493,376
"2997",454,"Joint Man/Woman",87,445,454
"2998",423,"Joint Man/Woman",92,915,423
"2999",249,"Joint Man/Woman",91,425,249
"3000",266,"Joint Man/Woman",72,670,266
"3001",935,"Joint Man/Woman",94,912,935
"3002",1061,"Joint Man/Woman",84,538,1061
"3003",952,"Joint Man/Woman",91,494,952
"3004",607,"Joint Man/Woman",81,629,607
"3005",684,"Joint Man/Woman",67,217,684
"3006",1090,"Joint Man/Woman",93,664,1090
"3007",530,"Joint Man/Woman",101,486,530
"3008",1062,"Joint Man/Woman",91,320,1062
"3009",613,"Joint Man/Woman",85,36,613
"3010",1097,"Joint Man/Woman",87,62,1097
"3011",857,"Joint Man/Woman",78,474,857
"3012",273,"Joint Man/Woman",91,124,273
"3013",120,"Joint Man/Woman",102,175,120
"3014",396,"Joint Man/Woman",92,957,396
"3015",920,"Joint Man/Woman",81,923,920
"3016",477,"Joint Man/Woman",93,225,477
"3017",903,"Joint Man/Woman",96,609,903
"3018",888,"Joint Man/Woman",84,397,888
"3019",398,"Joint Man/Woman",98,743,398
"3020",915,"Joint Man/Woman",87,268,915
"3021",723,"Joint Man/Woman",96,964,723
"3022",700,"Joint Man/Woman",94,403,700
"3023",822,"Joint Man/Woman",101,596,822
"3024",422,"Joint Man/Woman",93,316,422
"3025",618,"Joint Man/Woman",80,578,618
"3026",261,"Joint Man/Woman",94,401,261
"3027",681,"Joint Man/Woman",97,427,681
"3028",942,"Joint Man/Woman",87,434,942
"3029",370,"Joint Man/Woman",82,857,370
"3030",199,"Joint Man/Woman",86,326,199
"3031",808,"Joint Man/Woman",85,645,808
"3032",1014,"Joint Man/Woman",105,471,1014
"3033",263,"Joint Man/Woman",85,58,263
"3034",557,"Joint Man/Woman",93,922,557
"3035",1022,"Joint Man/Woman",93,750,1022
"3036",764,"Joint Man/Woman",95,403,764
"3037",237,"Joint Man/Woman",82,920,237
"3038",774,"Joint Man/Woman",103,188,774
"3039",963,"Joint Man/Woman",88,784,963
"3040",788,"Joint Man/Woman",85,645,788
"3041",153,"Joint Man/Woman",89,192,153
"3042",612,"Joint Man/Woman",81,526,612
"3043",733,"Joint Man/Woman",100,321,733
"3044",549,"Joint Man/Woman",84,916,549
"3045",810,"Joint Man/Woman",90,782,810
"3046",313,"Joint Man/Woman",98,522,313
"3047",235,"Joint Man/Woman",80,521,235
"3048",236,"Joint Man/Woman",103,156,236
"3049",910,"Joint Man/Woman",88,21,910
"3050",303,"Joint Man/Woman",89,120,303
"3051",168,"Joint Man/Woman",98,442,168
"3052",887,"Joint Man/Woman",98,739,887
"3053",761,"Joint Man/Woman",96,928,761
"3054",476,"Joint Man/Woman",105,337,476
"3055",679,"Joint Man/Woman",93,911,679
"3056",576,"Joint Man/Woman",86,505,576
"3057",813,"Joint Man/Woman",98,760,813
"3058",1004,"Joint Man/Woman",101,431,1004
